query_name	query_start	query_end	query_length	reference_name	reference_start	reference_end	perID_by_matches	perID_by_events	perID_by_all	matches	mismatches	insertions	deletions	insertion_events	deletion_events
chr6:161,894,200-161,898,986	0	4787	4787	LPA__CHM13__pri__ID.1	255951	260728	98.36683417085428	98.26396151432755	98.1203007518797	4698	78	11	1	4	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__NA19240__pat__ID.1	161175	165955	98.36717605191542	98.26432455039732	98.10020876826722	4699	78	10	3	3	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01109__mat__ID.1	161558	166338	98.36717605191542	98.26432455039732	98.10020876826722	4699	78	10	3	3	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG03125__pat__ID.1	194753	199531	98.32530877119531	98.24304538799414	98.09941520467837	4697	80	10	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01243__pat__ID.1	161575	166359	98.22287267405395	98.16130380275804	98.1203007518797	4698	85	4	1	2	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02723__mat__ID.1	222516	227300	98.22287267405395	98.16130380275804	98.1203007518797	4698	85	4	1	2	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__NA19240__mat__ID.1	200238	205024	98.26468743466444	98.18257781491539	98.12108559498957	4700	83	4	3	2	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02080__pat__ID.1	211145	215919	98.36580766813324	98.2834414904752	98.05764411027569	4695	78	14	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__CHM13__pri__ID.1	233755	238547	98.30650219527493	98.22435763526217	98.04003336113428	4702	81	4	9	2	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01243__pat__ID.1	189319	194101	98.26396151432755	98.18181818181819	98.1203007518797	4698	83	6	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02080__mat__ID.1	194820	199602	98.26396151432755	98.18181818181819	98.1203007518797	4698	83	6	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01243__pat__ID.1	167125	171907	98.26396151432755	98.18181818181819	98.1203007518797	4698	83	6	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01109__pat__ID.1	205481	210263	98.26396151432755	98.18181818181819	98.1203007518797	4698	83	6	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__CHM1__pri__ID.1	161491	166263	98.38608258226787	98.30366492146597	98.03675856307436	4694	77	16	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__CHM1__pri__ID.1	167029	171801	98.38608258226787	98.30366492146597	98.03675856307436	4694	77	16	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02080__pat__ID.1	261066	265843	98.34589614740368	98.24304538799414	98.09941520467837	4697	79	11	1	4	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01109__mat__ID.1	200387	205164	98.34589614740368	98.24304538799414	98.09941520467837	4697	79	11	1	4	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG00733__mat__ID.1	233361	238151	98.28559481496968	98.20346772508879	98.06007509386734	4701	82	4	7	2	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01243__pat__ID.1	156029	160809	98.28415986608077	98.2019652937487	98.09941520467837	4697	82	8	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__NA19240__pat__ID.1	172275	177063	98.26468743466444	98.18257781491539	98.08013355592655	4700	83	4	5	2	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG03492__mat__ID.1	166664	171442	98.30437513083525	98.22212926166074	98.07852965747702	4696	81	10	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01109__mat__ID.1	172658	177446	98.26468743466444	98.18257781491539	98.08013355592655	4700	83	4	5	2	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01109__pat__ID.1	183289	188067	98.30437513083525	98.22212926166074	98.07852965747702	4696	81	10	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02080__mat__ID.1	172630	177408	98.30437513083525	98.22212926166074	98.07852965747702	4696	81	10	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02723__mat__ID.1	194780	199564	98.2019652937487	98.14040952778939	98.09941520467837	4697	86	4	1	2	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02723__pat__ID.1	194409	199193	98.2019652937487	98.14040952778939	98.09941520467837	4697	86	4	1	2	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG00514__pat__ID.1	155996	160780	98.2019652937487	98.14040952778939	98.09941520467837	4697	86	4	1	2	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG03492__mat__ID.1	155566	160350	98.2019652937487	98.14040952778939	98.09941520467837	4697	86	4	1	2	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG03492__pat__ID.1	172230	177008	98.36649214659685	98.26359832635983	98.05845511482255	4697	78	12	3	3	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02080__mat__ID.1	161532	166316	98.2019652937487	98.14040952778939	98.09941520467837	4697	86	4	1	2	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01109__pat__ID.1	166641	171425	98.2019652937487	98.14040952778939	98.09941520467837	4697	86	4	1	2	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG00514__pat__ID.1	161546	166330	98.2019652937487	98.14040952778939	98.09941520467837	4697	86	4	1	2	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG00733__pat__ID.1	172216	176994	98.36649214659685	98.26359832635983	98.05845511482255	4697	78	12	3	3	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02080__mat__ID.1	155982	160766	98.2019652937487	98.14040952778939	98.09941520467837	4697	86	4	1	2	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG03125__pat__ID.1	200297	205075	98.36683417085428	98.24341279799248	98.09981206932554	4698	78	11	2	4	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__CHM1__pri__ID.1	172567	177341	98.34485648439137	98.26250785011514	98.03675856307436	4694	79	14	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01109__pat__ID.1	199933	204715	98.24304538799414	98.16091954022988	98.09941520467837	4697	84	6	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02080__pat__ID.1	238870	243662	98.28559481496968	98.20346772508879	98.01918265221018	4701	82	4	9	2	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02723__pat__ID.1	199959	204741	98.24304538799414	98.16091954022988	98.09941520467837	4697	84	6	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG00514__pat__ID.1	167097	171879	98.24304538799414	98.16091954022988	98.09941520467837	4697	84	6	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01109__pat__ID.1	177741	182523	98.24304538799414	98.16091954022988	98.09941520467837	4697	84	6	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__GRCh38chrOnly__pri__ID.1	159919	164700	98.34658853076601	98.22324414715719	98.10020876826722	4699	79	9	3	4	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02080__mat__ID.1	167082	171864	98.24304538799414	98.16091954022988	98.09941520467837	4697	84	6	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG00733__pat__ID.1	233245	238022	98.3249581239531	98.22212926166074	98.07852965747702	4696	80	11	1	4	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01243__pat__ID.1	150486	155263	98.3249581239531	98.22212926166074	98.07852965747702	4696	80	11	1	4	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__NA12878__pat__ID.1	199978	204755	98.3249581239531	98.22212926166074	98.07852965747702	4696	80	11	1	4	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__NA12878__mat__ID.1	222279	227056	98.3249581239531	98.22212926166074	98.07852965747702	4696	80	11	1	4	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG03492__pat__ID.1	227712	232489	98.3249581239531	98.22212926166074	98.07852965747702	4696	80	11	1	4	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG00733__mat__ID.1	222251	227041	98.26468743466444	98.18257781491539	98.03921568627452	4700	83	4	7	2	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__CHM13__pri__ID.1	222645	227435	98.26468743466444	98.18257781491539	98.03921568627452	4700	83	4	7	2	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02080__mat__ID.1	178174	182952	98.2834414904752	98.20121313532734	98.05764411027569	4695	82	10	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__NA12878__pat__ID.1	177790	182570	98.32530877119531	98.22250104558762	98.05845511482255	4697	80	10	3	3	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__NA19240__pat__ID.1	183373	188153	98.32530877119531	98.22250104558762	98.05845511482255	4697	80	10	3	3	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01109__mat__ID.1	183756	188536	98.32530877119531	98.22250104558762	98.05845511482255	4697	80	10	3	3	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02080__pat__ID.1	227774	232552	98.2834414904752	98.20121313532734	98.05764411027569	4695	82	10	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG00514__pat__ID.1	172645	177423	98.2834414904752	98.20121313532734	98.05764411027569	4695	82	10	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__NA12878__mat__ID.1	200102	204880	98.2834414904752	98.20121313532734	98.05764411027569	4695	82	10	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG03125__mat__ID.1	211387	216173	98.22287267405395	98.14079799456863	98.07933194154488	4698	85	4	3	2	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02723__pat__ID.1	177755	182539	98.18105791344344	98.11951525282073	98.07852965747702	4696	87	4	1	2	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02080__mat__ID.1	216998	221780	98.22212926166074	98.1400208986416	98.07852965747702	4696	85	6	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG03492__mat__ID.1	161116	165898	98.22212926166074	98.1400208986416	98.07852965747702	4696	85	6	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG03125__mat__ID.1	228042	232824	98.22212926166074	98.1400208986416	98.07852965747702	4696	85	6	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02723__mat__ID.1	216968	221750	98.22212926166074	98.1400208986416	98.07852965747702	4696	85	6	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02723__mat__ID.1	205880	210662	98.22212926166074	98.1400208986416	98.07852965747702	4696	85	6	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__NA12878__pat__ID.1	172247	177024	98.3661499790532	98.24267782426779	98.0375782881002	4696	78	13	3	4	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02723__pat__ID.1	172206	176989	98.20158929318276	98.11951525282073	98.07852965747702	4696	86	5	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG00733__pat__ID.1	166673	171450	98.3661499790532	98.24267782426779	98.0375782881002	4696	78	13	3	4	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG03492__pat__ID.1	166686	171463	98.3661499790532	98.24267782426779	98.0375782881002	4696	78	13	3	4	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01243__pat__ID.1	183767	188553	98.2019652937487	98.11990808439523	98.05845511482255	4697	86	4	3	2	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02723__mat__ID.1	189228	194014	98.2019652937487	98.11990808439523	98.05845511482255	4697	86	4	3	2	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02723__pat__ID.1	183305	188091	98.2019652937487	98.11990808439523	98.05845511482255	4697	86	4	3	2	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02723__pat__ID.1	150026	154822	98.28559481496968	98.20346772508879	97.9375	4701	82	4	13	2	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02723__mat__ID.1	200330	205114	98.1601505331382	98.09862097785206	98.05764411027569	4695	88	4	1	2	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG03125__mat__ID.1	222492	227276	98.1601505331382	98.09862097785206	98.05764411027569	4695	88	4	1	2	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02723__mat__ID.1	167035	171829	98.26468743466444	98.18257781491539	97.95748228428512	4700	83	4	11	2	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__NA19240__mat__ID.1	222436	227218	98.20121313532734	98.11912225705329	98.05764411027569	4695	86	6	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__NA12878__mat__ID.1	177889	182668	98.3249581239531	98.20158929318276	98.0375782881002	4696	80	11	3	4	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__CHM13__pri__ID.1	217100	221879	98.3249581239531	98.20158929318276	98.0375782881002	4696	80	11	3	4	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02080__pat__ID.1	222229	227008	98.3249581239531	98.20158929318276	98.0375782881002	4696	80	11	3	4	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02723__mat__ID.1	183676	188462	98.18105791344344	98.09901817422185	98.0375782881002	4696	87	4	3	2	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG03125__pat__ID.1	233560	238333	98.32355406538139	98.22064056939502	97.99498746867168	4692	80	15	1	4	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02723__mat__ID.1	139312	144098	98.18105791344344	98.09901817422185	98.0375782881002	4696	87	4	3	2	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02723__pat__ID.1	188857	193643	98.18105791344344	98.09901817422185	98.0375782881002	4696	87	4	3	2	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01109__pat__ID.1	194381	199167	98.18105791344344	98.09901817422185	98.0375782881002	4696	87	4	3	2	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG03125__pat__ID.1	228021	232794	98.32355406538139	98.22064056939502	97.99498746867168	4692	80	15	1	4	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG03492__mat__ID.1	177756	182542	98.18105791344344	98.09901817422185	98.0375782881002	4696	87	4	3	2	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__NA12878__mat__ID.1	188988	193782	98.24378005435919	98.16168790474201	97.93664026677783	4699	84	4	11	2	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__NA19240__mat__ID.1	216888	221670	98.18029700899393	98.09822361546499	98.03675856307436	4694	87	6	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__NA19240__mat__ID.1	194695	199472	98.282722513089	98.17991631799163	97.9954061390687	4693	82	12	2	3	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG00733__mat__ID.1	216706	221485	98.30402010050251	98.18067754077792	98.01670146137788	4695	81	11	3	4	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__NA19240__mat__ID.1	178063	182850	98.2019652937487	98.09941520467837	98.03798789396785	4697	86	4	4	2	3
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG03125__mat__ID.1	178107	182894	98.2019652937487	98.09941520467837	98.03798789396785	4697	86	4	4	2	3
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG03125__mat__ID.1	216939	221726	98.2019652937487	98.09941520467837	98.03798789396785	4697	86	4	4	2	3
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG03125__mat__ID.1	150382	155159	98.26214405360135	98.15938088266053	98.01587301587301	4693	83	11	1	4	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG03125__mat__ID.1	189213	194000	98.2019652937487	98.09941520467837	98.03798789396785	4697	86	4	4	2	3
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG03125__mat__ID.1	183660	188447	98.2019652937487	98.09941520467837	98.03798789396785	4697	86	4	4	2	3
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG03125__mat__ID.1	161468	166255	98.2019652937487	98.09941520467837	98.03798789396785	4697	86	4	4	2	3
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG03125__mat__ID.1	205844	210621	98.282722513089	98.17991631799163	97.9954061390687	4693	82	12	2	3	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__NA12878__mat__ID.1	211192	215970	98.4286612193589	98.24341279799248	98.03839732888147	4698	75	14	5	7	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02080__mat__ID.1	189266	194054	98.18105791344344	98.09901817422185	97.9966611018364	4696	87	4	5	2	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG00514__pat__ID.1	217000	221778	98.22064056939502	98.13846475632712	97.99498746867168	4692	85	10	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__CHM1__pri__ID.1	150414	155187	98.30259849119867	98.19970692903496	97.97410192147034	4691	81	15	1	4	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02080__mat__ID.1	183718	188500	98.15938088266053	98.0773249738767	98.01587301587301	4693	88	6	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__NA19240__mat__ID.1	205790	210569	98.22101297614064	98.1183357725277	98.01587301587301	4693	85	9	1	4	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01243__pat__ID.1	178219	183001	98.15938088266053	98.0773249738767	98.01587301587301	4693	88	6	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG03492__mat__ID.1	172208	176990	98.15938088266053	98.0773249738767	98.01587301587301	4693	88	6	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG00514__pat__ID.1	178190	182972	98.15938088266053	98.0773249738767	98.01587301587301	4693	88	6	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__NA19240__mat__ID.1	166967	171754	98.18105791344344	98.07852965747702	98.01711542475475	4696	87	4	4	2	3
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG00514__pat__ID.1	183739	188529	98.18105791344344	98.09901817422185	97.95577805590321	4696	87	4	7	2	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG03125__mat__ID.1	133751	138528	98.24120603015075	98.13846475632712	97.99498746867168	4692	84	11	1	4	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__NA19240__mat__ID.1	133714	138491	98.24120603015075	98.13846475632712	97.99498746867168	4692	84	11	1	4	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG03492__mat__ID.1	150025	154800	98.26141600335148	98.15861058798912	97.97410192147034	4691	83	13	1	4	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG00514__pat__ID.1	144918	149694	98.21989528795811	98.13768570830717	97.953216374269	4690	85	12	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02080__mat__ID.1	144904	149680	98.21989528795811	98.13768570830717	97.953216374269	4690	85	12	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01243__pat__ID.1	139402	144178	98.21989528795811	98.13768570830717	97.953216374269	4690	85	12	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01109__pat__ID.1	144476	149252	98.21989528795811	98.13768570830717	97.953216374269	4690	85	12	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01109__pat__ID.1	150018	154789	98.30188679245283	98.19895287958116	97.93233082706767	4689	81	17	1	4	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG03492__mat__ID.1	188850	193629	98.22064056939502	98.11794228356337	97.97452495301734	4692	85	10	2	3	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02723__mat__ID.1	233606	238378	98.26032278348355	98.17801047120419	97.91144527986633	4688	83	16	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01109__pat__ID.1	216571	221350	98.22064056939502	98.11794228356337	97.97452495301734	4692	85	10	2	3	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01109__pat__ID.1	188833	193615	98.13846475632712	98.0564263322884	97.99498746867168	4692	89	6	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01109__pat__ID.1	244295	249077	98.13846475632712	98.0564263322884	97.99498746867168	4692	89	6	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__NA19240__mat__ID.1	211335	216122	98.1601505331382	98.05764411027569	97.99624295554165	4695	88	4	4	2	3
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02080__mat__ID.1	266906	271684	98.1787732886749	98.09663250366032	97.953216374269	4690	87	10	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG00514__pat__ID.1	244728	249512	98.07652101191721	98.01504387797743	97.97410192147034	4691	92	4	1	2	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__NA19240__mat__ID.1	155885	160658	98.2606873428332	98.15783964831485	97.93233082706767	4689	83	15	1	4	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02723__mat__ID.1	211428	216202	98.24010056568196	98.13729593972373	97.93233082706767	4689	84	14	1	4	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02723__mat__ID.1	228066	232840	98.24010056568196	98.13729593972373	97.93233082706767	4689	84	14	1	4	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02723__pat__ID.1	216597	221371	98.24010056568196	98.13729593972373	97.93233082706767	4689	84	14	1	4	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG03492__mat__ID.1	194395	199177	98.11754862999372	98.0355276907001	97.97410192147034	4691	90	6	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02723__pat__ID.1	205507	210281	98.24010056568196	98.13729593972373	97.93233082706767	4689	84	14	1	4	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG03492__mat__ID.1	205489	210271	98.11754862999372	98.0355276907001	97.97410192147034	4691	90	6	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG03125__mat__ID.1	139294	144073	98.19970692903496	98.09703053115851	97.95364376696597	4691	86	10	2	3	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01109__pat__ID.1	249843	254625	98.11754862999372	98.0355276907001	97.97410192147034	4691	90	6	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02723__pat__ID.1	222137	226909	98.2393628170195	98.15706806282722	97.890559732665	4687	84	16	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG00514__pat__ID.1	189295	194065	98.25959320612287	98.17724701445631	97.86967418546367	4686	83	18	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01109__pat__ID.1	155555	160325	98.25959320612287	98.17724701445631	97.86967418546367	4686	83	18	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__NA19240__mat__ID.1	161424	166201	98.21989528795811	98.11715481171548	97.9327625809146	4690	85	12	2	3	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG03125__mat__ID.1	155925	160702	98.21989528795811	98.11715481171548	97.9327625809146	4690	85	12	2	3	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG03125__mat__ID.1	144839	149616	98.21989528795811	98.11715481171548	97.9327625809146	4690	85	12	2	3	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02080__mat__ID.1	255812	260592	98.13768570830717	98.05561363161196	97.953216374269	4690	89	8	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG03492__mat__ID.1	199943	204723	98.13768570830717	98.05561363161196	97.953216374269	4690	89	8	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG00514__pat__ID.1	233636	238416	98.13768570830717	98.05561363161196	97.953216374269	4690	89	8	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01243__pat__ID.1	205955	210735	98.13768570830717	98.05561363161196	97.953216374269	4690	89	8	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__NA19240__mat__ID.1	183616	188393	98.21989528795811	98.11715481171548	97.9327625809146	4690	85	12	2	3	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02080__mat__ID.1	233644	238424	98.13768570830717	98.05561363161196	97.953216374269	4690	89	8	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02080__mat__ID.1	239190	243970	98.13768570830717	98.05561363161196	97.953216374269	4690	89	8	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01109__pat__ID.1	255391	260169	98.15783964831485	98.07571637732691	97.93233082706767	4689	88	10	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG03492__mat__ID.1	211037	215815	98.15783964831485	98.07571637732691	97.93233082706767	4689	88	10	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02080__mat__ID.1	139362	144138	98.17801047120419	98.09583594894329	97.91144527986633	4688	87	12	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG00514__pat__ID.1	133834	138610	98.17801047120419	98.09583594894329	97.91144527986633	4688	87	12	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG03492__mat__ID.1	138941	143717	98.17801047120419	98.09583594894329	97.91144527986633	4688	87	12	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01109__pat__ID.1	133392	138168	98.17801047120419	98.09583594894329	97.91144527986633	4688	87	12	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG03492__mat__ID.1	144483	149259	98.17801047120419	98.09583594894329	97.91144527986633	4688	87	12	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01243__pat__ID.1	144944	149720	98.17801047120419	98.09583594894329	97.91144527986633	4688	87	12	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01243__pat__ID.1	133860	138636	98.17801047120419	98.09583594894329	97.91144527986633	4688	87	12	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG00514__pat__ID.1	139376	144152	98.17801047120419	98.09583594894329	97.91144527986633	4688	87	12	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01109__pat__ID.1	222116	226898	98.09663250366032	98.0146290491118	97.953216374269	4690	91	6	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01243__pat__ID.1	244769	249551	98.09663250366032	98.0146290491118	97.953216374269	4690	91	6	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02080__mat__ID.1	222546	227328	98.09663250366032	98.0146290491118	97.953216374269	4690	91	6	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG00514__pat__ID.1	228088	232870	98.09663250366032	98.0146290491118	97.953216374269	4690	91	6	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02080__mat__ID.1	228095	232877	98.09663250366032	98.0146290491118	97.953216374269	4690	91	6	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02080__mat__ID.1	261358	266140	98.09663250366032	98.0146290491118	97.953216374269	4690	91	6	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__NA19240__mat__ID.1	139257	144036	98.1787732886749	98.07611877875365	97.9327625809146	4690	87	10	2	3	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02080__mat__ID.1	211450	216232	98.09663250366032	98.0146290491118	97.953216374269	4690	91	6	1	3	1
